,URL,ingredient
3,https://www.allrecipes.com/recipe/10488/hearty-breakfast-cookies/,2 teaspoons vanilla extract
4,https://www.allrecipes.com/recipe/10488/hearty-breakfast-cookies/,2 eggs
5,https://www.allrecipes.com/recipe/10488/hearty-breakfast-cookies/,1/3 cup water
6,https://www.allrecipes.com/recipe/10488/hearty-breakfast-cookies/,1 cup all-purpose flour
7,https://www.allrecipes.com/recipe/10488/hearty-breakfast-cookies/,1 cup whole wheat flour
8,https://www.allrecipes.com/recipe/10488/hearty-breakfast-cookies/,2 cups quick cooking oats
9,https://www.allrecipes.com/recipe/10488/hearty-breakfast-cookies/,1/2 cup wheat germ
10,https://www.allrecipes.com/recipe/10488/hearty-breakfast-cookies/,1 teaspoon salt
11,https://www.allrecipes.com/recipe/10488/hearty-breakfast-cookies/,1 teaspoon ground cinnamon
12,https://www.allrecipes.com/recipe/10488/hearty-breakfast-cookies/,2 teaspoons baking soda
13,https://www.allrecipes.com/recipe/10488/hearty-breakfast-cookies/,1 cup raisins
0,https://www.allrecipes.com/recipe/24146/german-baby/,3 eggs
1,https://www.allrecipes.com/recipe/24146/german-baby/,3/4 cup milk
2,https://www.allrecipes.com/recipe/24146/german-baby/,3/4 cup all-purpose flour
3,https://www.allrecipes.com/recipe/24146/german-baby/,1/4 cup butter
4,https://www.allrecipes.com/recipe/24146/german-baby/,2 tablespoons confectioners' sugar
0,https://www.allrecipes.com/recipe/214194/green-chile-spinach-quiche/,1/2 cup all-purpose flour
1,https://www.allrecipes.com/recipe/214194/green-chile-spinach-quiche/,1 teaspoon baking powder
2,https://www.allrecipes.com/recipe/214194/green-chile-spinach-quiche/,1 teaspoon salt
3,https://www.allrecipes.com/recipe/214194/green-chile-spinach-quiche/,12 eggs
4,https://www.allrecipes.com/recipe/214194/green-chile-spinach-quiche/,1 (8 ounce) package shredded Colby-Monterey Jack cheese
5,https://www.allrecipes.com/recipe/214194/green-chile-spinach-quiche/,2 cups small curd cottage cheese
6,https://www.allrecipes.com/recipe/214194/green-chile-spinach-quiche/,"1 (10 ounce) package frozen chopped spinach, thawed and drained"
7,https://www.allrecipes.com/recipe/214194/green-chile-spinach-quiche/,2 (4 ounce) cans chopped green chilies
8,https://www.allrecipes.com/recipe/214194/green-chile-spinach-quiche/,1/2 cup melted butter
9,https://www.allrecipes.com/recipe/214194/green-chile-spinach-quiche/,2 (9 inch) unbaked pie crusts
0,https://www.allrecipes.com/recipe/213830/brennans-irish-soda-bread/,1 cup milk
1,https://www.allrecipes.com/recipe/213830/brennans-irish-soda-bread/,2 tablespoons distilled white vinegar
2,https://www.allrecipes.com/recipe/213830/brennans-irish-soda-bread/,2 cups all-purpose flour
3,https://www.allrecipes.com/recipe/213830/brennans-irish-soda-bread/,1 tablespoon white sugar
4,https://www.allrecipes.com/recipe/213830/brennans-irish-soda-bread/,1/2 teaspoon baking soda
5,https://www.allrecipes.com/recipe/213830/brennans-irish-soda-bread/,1/2 teaspoon salt
0,https://www.allrecipes.com/recipe/21196/ham-breakfast-braid/,1/2 cup milk
1,https://www.allrecipes.com/recipe/21196/ham-breakfast-braid/,"4 ounces cream cheese, softened"
2,https://www.allrecipes.com/recipe/21196/ham-breakfast-braid/,8 eggs
3,https://www.allrecipes.com/recipe/21196/ham-breakfast-braid/,salt and pepper to taste
4,https://www.allrecipes.com/recipe/21196/ham-breakfast-braid/,2 (8 ounce) packages refrigerated crescent roll dough
5,https://www.allrecipes.com/recipe/21196/ham-breakfast-braid/,"4 ounces cooked ham, thinly sliced"
6,https://www.allrecipes.com/recipe/21196/ham-breakfast-braid/,1 cup shredded Cheddar cheese
0,https://www.allrecipes.com/recipe/14039/spinach-mushroom-quiche/,2 tablespoons butter
1,https://www.allrecipes.com/recipe/14039/spinach-mushroom-quiche/,2 cups fresh sliced mushrooms
2,https://www.allrecipes.com/recipe/14039/spinach-mushroom-quiche/,2 cups torn spinach leaves
3,https://www.allrecipes.com/recipe/14039/spinach-mushroom-quiche/,"6 green onions, chopped"
4,https://www.allrecipes.com/recipe/14039/spinach-mushroom-quiche/,1 (8 ounce) package refrigerated crescent rolls
5,https://www.allrecipes.com/recipe/14039/spinach-mushroom-quiche/,1 (1 ounce) package herb and lemon soup mix
6,https://www.allrecipes.com/recipe/14039/spinach-mushroom-quiche/,1/2 cup half-and-half
7,https://www.allrecipes.com/recipe/14039/spinach-mushroom-quiche/,"4 eggs, beaten"
8,https://www.allrecipes.com/recipe/14039/spinach-mushroom-quiche/,1 cup shredded Monterey Jack cheese
0,https://www.allrecipes.com/recipe/18477/quiche-lorraine-ii/,1 recipe pastry for a 9 inch single crust pie
1,https://www.allrecipes.com/recipe/18477/quiche-lorraine-ii/,6 slices bacon
2,https://www.allrecipes.com/recipe/18477/quiche-lorraine-ii/,"1 onion, sliced"
3,https://www.allrecipes.com/recipe/18477/quiche-lorraine-ii/,"3 eggs, beaten"
4,https://www.allrecipes.com/recipe/18477/quiche-lorraine-ii/,1 1/2 cups milk
5,https://www.allrecipes.com/recipe/18477/quiche-lorraine-ii/,1/4 teaspoon salt
6,https://www.allrecipes.com/recipe/18477/quiche-lorraine-ii/,1 1/2 cups shredded Swiss cheese
7,https://www.allrecipes.com/recipe/18477/quiche-lorraine-ii/,1 tablespoon all-purpose flour
0,https://www.allrecipes.com/recipe/20901/easy-french-toast/,1 egg
1,https://www.allrecipes.com/recipe/20901/easy-french-toast/,3/4 cup milk
2,https://www.allrecipes.com/recipe/20901/easy-french-toast/,1 tablespoon ground cinnamon
3,https://www.allrecipes.com/recipe/20901/easy-french-toast/,1 teaspoon vanilla extract
4,https://www.allrecipes.com/recipe/20901/easy-french-toast/,1 pinch salt
5,https://www.allrecipes.com/recipe/20901/easy-french-toast/,2 slices bread
0,https://www.allrecipes.com/recipe/87685/beer-pancakes/,1 cup sifted all-purpose flour
1,https://www.allrecipes.com/recipe/87685/beer-pancakes/,1/4 cup white sugar
2,https://www.allrecipes.com/recipe/87685/beer-pancakes/,3/4 teaspoon baking powder
3,https://www.allrecipes.com/recipe/87685/beer-pancakes/,1/2 teaspoon salt
4,https://www.allrecipes.com/recipe/87685/beer-pancakes/,"1 egg, beaten"
5,https://www.allrecipes.com/recipe/87685/beer-pancakes/,1 cup beer
6,https://www.allrecipes.com/recipe/87685/beer-pancakes/,"2 tablespoons butter, melted"
0,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,2 1/2 teaspoons yeast
1,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,1/2 cup warm water
2,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,1/2 cup evaporated milk
3,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,3/8 cup white sugar
4,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,1 teaspoon salt
5,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,"1/3 cup butter or margarine, melted"
6,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,1 egg
7,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,4 cups all-purpose flour
8,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,1/2 teaspoon ground cinnamon
9,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,2/3 cup white sugar
10,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,1/2 cup butter or margarine
11,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,1 cup all-purpose flour
12,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,2 teaspoons ground cinnamon
13,https://www.allrecipes.com/recipe/88907/conchas-mexican-sweet-bread/,1 teaspoon vanilla extract
0,https://www.allrecipes.com/recipe/14877/zucchini-pie/,"3 cups zucchini, diced"
1,https://www.allrecipes.com/recipe/14877/zucchini-pie/,"1 onion, chopped"
2,https://www.allrecipes.com/recipe/14877/zucchini-pie/,"4 eggs, beaten"
3,https://www.allrecipes.com/recipe/14877/zucchini-pie/,1 cup buttermilk baking mix
4,https://www.allrecipes.com/recipe/14877/zucchini-pie/,1/2 cup vegetable oil
5,https://www.allrecipes.com/recipe/14877/zucchini-pie/,1/2 cup grated Parmesan cheese
6,https://www.allrecipes.com/recipe/14877/zucchini-pie/,1/2 teaspoon dried marjoram
7,https://www.allrecipes.com/recipe/14877/zucchini-pie/,"1 teaspoon chopped parsley, or to taste"
8,https://www.allrecipes.com/recipe/14877/zucchini-pie/,ground black pepper to taste
0,https://www.allrecipes.com/recipe/6735/zucchini-bread-ii/,3 eggs
1,https://www.allrecipes.com/recipe/6735/zucchini-bread-ii/,3/4 cup vegetable oil
2,https://www.allrecipes.com/recipe/6735/zucchini-bread-ii/,1 2/3 cups packed brown sugar
3,https://www.allrecipes.com/recipe/6735/zucchini-bread-ii/,2 cups grated zucchini
4,https://www.allrecipes.com/recipe/6735/zucchini-bread-ii/,2 teaspoons vanilla extract
5,https://www.allrecipes.com/recipe/6735/zucchini-bread-ii/,3 cups all-purpose flour
6,https://www.allrecipes.com/recipe/6735/zucchini-bread-ii/,3 teaspoons ground cinnamon
7,https://www.allrecipes.com/recipe/6735/zucchini-bread-ii/,1 1/2 teaspoons baking powder
8,https://www.allrecipes.com/recipe/6735/zucchini-bread-ii/,1 teaspoon baking soda
9,https://www.allrecipes.com/recipe/6735/zucchini-bread-ii/,1 teaspoon salt
10,https://www.allrecipes.com/recipe/6735/zucchini-bread-ii/,1/2 cup raisins
11,https://www.allrecipes.com/recipe/6735/zucchini-bread-ii/,1/2 cup chopped walnuts
0,https://www.allrecipes.com/recipe/42710/tomato-and-basil-quiche/,1 tablespoon olive oil
1,https://www.allrecipes.com/recipe/42710/tomato-and-basil-quiche/,"1 onion, sliced"
2,https://www.allrecipes.com/recipe/42710/tomato-and-basil-quiche/,"2 tomatoes, peeled and sliced"
3,https://www.allrecipes.com/recipe/42710/tomato-and-basil-quiche/,2 tablespoons all-purpose flour
4,https://www.allrecipes.com/recipe/42710/tomato-and-basil-quiche/,2 teaspoons dried basil
5,https://www.allrecipes.com/recipe/42710/tomato-and-basil-quiche/,"3 eggs, beaten"
6,https://www.allrecipes.com/recipe/42710/tomato-and-basil-quiche/,1/2 cup milk
7,https://www.allrecipes.com/recipe/42710/tomato-and-basil-quiche/,salt and pepper to taste
8,https://www.allrecipes.com/recipe/42710/tomato-and-basil-quiche/,1 (9 inch) unbaked deep dish pie crust
9,https://www.allrecipes.com/recipe/42710/tomato-and-basil-quiche/,"1 1/2 cups shredded Colby-Monterey Jack cheese, divided"
0,https://www.allrecipes.com/recipe/84189/gloomy-day-smoothie/,"1 mango - peeled, seeded, and cut into chunks"
1,https://www.allrecipes.com/recipe/84189/gloomy-day-smoothie/,"1 banana, peeled and chopped"
2,https://www.allrecipes.com/recipe/84189/gloomy-day-smoothie/,1 cup orange juice
3,https://www.allrecipes.com/recipe/84189/gloomy-day-smoothie/,1 cup vanilla nonfat yogurt
0,https://www.allrecipes.com/recipe/24420/cinnamon-raisin-bread-ii/,"1 cup milk, room temperature"
1,https://www.allrecipes.com/recipe/24420/cinnamon-raisin-bread-ii/,"3 tablespoons butter, softened"
2,https://www.allrecipes.com/recipe/24420/cinnamon-raisin-bread-ii/,3 tablespoons honey
3,https://www.allrecipes.com/recipe/24420/cinnamon-raisin-bread-ii/,1 tablespoon brown sugar
4,https://www.allrecipes.com/recipe/24420/cinnamon-raisin-bread-ii/,"1 egg, room temperature"
5,https://www.allrecipes.com/recipe/24420/cinnamon-raisin-bread-ii/,1 teaspoon salt
6,https://www.allrecipes.com/recipe/24420/cinnamon-raisin-bread-ii/,1 teaspoon ground cinnamon
7,https://www.allrecipes.com/recipe/24420/cinnamon-raisin-bread-ii/,3 cups bread flour
8,https://www.allrecipes.com/recipe/24420/cinnamon-raisin-bread-ii/,2 1/4 teaspoons bread machine yeast
9,https://www.allrecipes.com/recipe/24420/cinnamon-raisin-bread-ii/,1 cup raisins
0,https://www.allrecipes.com/recipe/7214/pear-bread-i/,3 cups all-purpose flour
1,https://www.allrecipes.com/recipe/7214/pear-bread-i/,1/4 teaspoon baking powder
2,https://www.allrecipes.com/recipe/7214/pear-bread-i/,1 teaspoon baking soda
3,https://www.allrecipes.com/recipe/7214/pear-bread-i/,1 teaspoon salt
4,https://www.allrecipes.com/recipe/7214/pear-bread-i/,1 tablespoon ground cinnamon
5,https://www.allrecipes.com/recipe/7214/pear-bread-i/,3/4 cup vegetable oil
6,https://www.allrecipes.com/recipe/7214/pear-bread-i/,3 eggs
7,https://www.allrecipes.com/recipe/7214/pear-bread-i/,2 cups white sugar
8,https://www.allrecipes.com/recipe/7214/pear-bread-i/,2 cups peeled shredded pears
9,https://www.allrecipes.com/recipe/7214/pear-bread-i/,1 cup chopped pecans
10,https://www.allrecipes.com/recipe/7214/pear-bread-i/,2 teaspoons vanilla extract
0,https://www.allrecipes.com/recipe/38553/bagel-and-cheese-bake/,"1/2 pound bacon, diced"
1,https://www.allrecipes.com/recipe/38553/bagel-and-cheese-bake/,1/2 cup chopped onion
2,https://www.allrecipes.com/recipe/38553/bagel-and-cheese-bake/,3 plain bagels
3,https://www.allrecipes.com/recipe/38553/bagel-and-cheese-bake/,1 cup shredded sharp Cheddar cheese
4,https://www.allrecipes.com/recipe/38553/bagel-and-cheese-bake/,"12 eggs, beaten"
5,https://www.allrecipes.com/recipe/38553/bagel-and-cheese-bake/,2 cups milk
6,https://www.allrecipes.com/recipe/38553/bagel-and-cheese-bake/,2 teaspoons chopped fresh parsley
7,https://www.allrecipes.com/recipe/38553/bagel-and-cheese-bake/,1/4 teaspoon pepper
8,https://www.allrecipes.com/recipe/38553/bagel-and-cheese-bake/,1/2 cup grated Parmesan cheese
0,https://www.allrecipes.com/recipe/7110/quick-and-easy-monkey-bread/,24 ounces frozen dinner roll dough
1,https://www.allrecipes.com/recipe/7110/quick-and-easy-monkey-bread/,1 cup packed brown sugar
2,https://www.allrecipes.com/recipe/7110/quick-and-easy-monkey-bread/,1 (3.4 ounce) package instant butterscotch pudding mix
3,https://www.allrecipes.com/recipe/7110/quick-and-easy-monkey-bread/,1/4 cup white sugar
4,https://www.allrecipes.com/recipe/7110/quick-and-easy-monkey-bread/,2 teaspoons ground cinnamon
5,https://www.allrecipes.com/recipe/7110/quick-and-easy-monkey-bread/,1/2 cup chopped walnuts
6,https://www.allrecipes.com/recipe/7110/quick-and-easy-monkey-bread/,1/2 cup melted butter
0,https://www.allrecipes.com/recipe/23773/quiche-supreme/,2 (9 inch) deep dish frozen pie crusts
1,https://www.allrecipes.com/recipe/23773/quiche-supreme/,1 tablespoon finely chopped green bell pepper
2,https://www.allrecipes.com/recipe/23773/quiche-supreme/,"1 small onion, finely chopped"
3,https://www.allrecipes.com/recipe/23773/quiche-supreme/,"1 (4.5 ounce) can mushrooms, drained and chopped"
4,https://www.allrecipes.com/recipe/23773/quiche-supreme/,6 eggs
5,https://www.allrecipes.com/recipe/23773/quiche-supreme/,2 cups heavy cream
6,https://www.allrecipes.com/recipe/23773/quiche-supreme/,8 ounces shredded Monterey Jack cheese
7,https://www.allrecipes.com/recipe/23773/quiche-supreme/,8 ounces shredded Swiss cheese
8,https://www.allrecipes.com/recipe/23773/quiche-supreme/,"12 ounces cooked ham, chopped"
9,https://www.allrecipes.com/recipe/23773/quiche-supreme/,1/2 teaspoon vinegar
10,https://www.allrecipes.com/recipe/23773/quiche-supreme/,1/8 teaspoon dried tarragon
11,https://www.allrecipes.com/recipe/23773/quiche-supreme/,1 pinch garlic powder
12,https://www.allrecipes.com/recipe/23773/quiche-supreme/,1 pinch ground nutmeg
13,https://www.allrecipes.com/recipe/23773/quiche-supreme/,1 pinch dried parsley
14,https://www.allrecipes.com/recipe/23773/quiche-supreme/,salt and pepper to taste
0,https://www.allrecipes.com/recipe/20703/baked-brunch-omelet/,"1/2 (1 pound) loaf white bread, cut into cubes"
1,https://www.allrecipes.com/recipe/20703/baked-brunch-omelet/,"1 1/2 pounds Cheddar cheese, shredded"
2,https://www.allrecipes.com/recipe/20703/baked-brunch-omelet/,1 cup cubed cooked ham
3,https://www.allrecipes.com/recipe/20703/baked-brunch-omelet/,8 eggs
4,https://www.allrecipes.com/recipe/20703/baked-brunch-omelet/,2 cups milk
5,https://www.allrecipes.com/recipe/20703/baked-brunch-omelet/,1 pinch salt
6,https://www.allrecipes.com/recipe/20703/baked-brunch-omelet/,"1 dash hot pepper sauce, or to taste"
7,https://www.allrecipes.com/recipe/20703/baked-brunch-omelet/,1/4 cup chopped green onion
0,https://www.allrecipes.com/recipe/20937/french-toast-stars/,8 thick slices white bread
1,https://www.allrecipes.com/recipe/20937/french-toast-stars/,2 eggs
2,https://www.allrecipes.com/recipe/20937/french-toast-stars/,1/4 cup heavy cream
3,https://www.allrecipes.com/recipe/20937/french-toast-stars/,2 tablespoons honey
4,https://www.allrecipes.com/recipe/20937/french-toast-stars/,1/4 teaspoon salt
5,https://www.allrecipes.com/recipe/20937/french-toast-stars/,1/4 teaspoon ground cinnamon
6,https://www.allrecipes.com/recipe/20937/french-toast-stars/,1 tablespoon grated orange zest
7,https://www.allrecipes.com/recipe/20937/french-toast-stars/,1/2 teaspoon vanilla extract
8,https://www.allrecipes.com/recipe/20937/french-toast-stars/,3 tablespoons butter
0,https://www.allrecipes.com/recipe/25221/overnight-bubble-bread/,1/2 cup pecan halves
1,https://www.allrecipes.com/recipe/25221/overnight-bubble-bread/,18 frozen dinner rolls
2,https://www.allrecipes.com/recipe/25221/overnight-bubble-bread/,1 (3.5 ounce) package cook and serve butterscotch pudding mix
3,https://www.allrecipes.com/recipe/25221/overnight-bubble-bread/,1/2 cup butter
4,https://www.allrecipes.com/recipe/25221/overnight-bubble-bread/,1/2 cup brown sugar
0,https://www.allrecipes.com/recipe/83723/norwegian-pancakes-pannekaken/,3 eggs
1,https://www.allrecipes.com/recipe/83723/norwegian-pancakes-pannekaken/,1 1/2 cups milk
2,https://www.allrecipes.com/recipe/83723/norwegian-pancakes-pannekaken/,1 cup all-purpose flour
3,https://www.allrecipes.com/recipe/83723/norwegian-pancakes-pannekaken/,1/4 teaspoon salt
4,https://www.allrecipes.com/recipe/83723/norwegian-pancakes-pannekaken/,1 teaspoon sugar
0,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,1 cup brown sugar
1,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,1/2 cup butter
2,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,2 tablespoons light corn syrup
3,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,"1 cup chopped pecans, divided"
4,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,12 slices French or Italian-style bread
5,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,6 eggs
6,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,1 1/2 cups milk
7,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,1 teaspoon vanilla extract
8,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,1 teaspoon ground nutmeg
9,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,1 1/2 teaspoons ground cinnamon
10,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,1/4 teaspoon salt
11,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,Caramel Sauce
12,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,1/2 cup brown sugar
13,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,1/4 cup butter
14,https://www.allrecipes.com/recipe/21466/oven-baked-caramel-french-toast/,1 tablespoon light corn syrup
0,https://www.allrecipes.com/recipe/6873/blueberry-bread-i/,2 eggs
1,https://www.allrecipes.com/recipe/6873/blueberry-bread-i/,1 cup white sugar
2,https://www.allrecipes.com/recipe/6873/blueberry-bread-i/,1 cup milk
3,https://www.allrecipes.com/recipe/6873/blueberry-bread-i/,3 tablespoons vegetable oil
4,https://www.allrecipes.com/recipe/6873/blueberry-bread-i/,3 cups all-purpose flour
5,https://www.allrecipes.com/recipe/6873/blueberry-bread-i/,1 teaspoon salt
6,https://www.allrecipes.com/recipe/6873/blueberry-bread-i/,4 teaspoons baking powder
7,https://www.allrecipes.com/recipe/6873/blueberry-bread-i/,1 cup fresh blueberries
8,https://www.allrecipes.com/recipe/6873/blueberry-bread-i/,1/2 cup chopped walnuts
0,https://www.allrecipes.com/recipe/187567/cottage-cheese-pancakes/,1 cup cottage cheese
1,https://www.allrecipes.com/recipe/187567/cottage-cheese-pancakes/,1/3 cup all-purpose flour
2,https://www.allrecipes.com/recipe/187567/cottage-cheese-pancakes/,2 tablespoons vegetable oil
3,https://www.allrecipes.com/recipe/187567/cottage-cheese-pancakes/,"3 eggs, lightly beaten"
4,https://www.allrecipes.com/recipe/187567/cottage-cheese-pancakes/,cooking spray
0,https://www.allrecipes.com/recipe/51447/irish-soda-bread-in-a-skillet/,1 cup milk
1,https://www.allrecipes.com/recipe/51447/irish-soda-bread-in-a-skillet/,1 teaspoon vinegar
2,https://www.allrecipes.com/recipe/51447/irish-soda-bread-in-a-skillet/,2 cups all-purpose flour
3,https://www.allrecipes.com/recipe/51447/irish-soda-bread-in-a-skillet/,1/2 teaspoon salt
4,https://www.allrecipes.com/recipe/51447/irish-soda-bread-in-a-skillet/,1/2 teaspoon baking soda
0,https://www.allrecipes.com/recipe/50648/feta-eggs/,1 tablespoon butter
1,https://www.allrecipes.com/recipe/50648/feta-eggs/,1/4 cup chopped onion
2,https://www.allrecipes.com/recipe/50648/feta-eggs/,"4 eggs, beaten"
3,https://www.allrecipes.com/recipe/50648/feta-eggs/,1/4 cup chopped tomatoes
4,https://www.allrecipes.com/recipe/50648/feta-eggs/,2 tablespoons crumbled feta cheese
5,https://www.allrecipes.com/recipe/50648/feta-eggs/,salt and pepper to taste
0,https://www.allrecipes.com/recipe/231278/baked-pancakes/,3 tablespoons butter
1,https://www.allrecipes.com/recipe/231278/baked-pancakes/,1/2 cup all-purpose flour
2,https://www.allrecipes.com/recipe/231278/baked-pancakes/,1/2 cup milk
3,https://www.allrecipes.com/recipe/231278/baked-pancakes/,"2 eggs, beaten"
4,https://www.allrecipes.com/recipe/231278/baked-pancakes/,1 teaspoon white sugar
5,https://www.allrecipes.com/recipe/231278/baked-pancakes/,1/4 teaspoon salt
6,https://www.allrecipes.com/recipe/231278/baked-pancakes/,"1/4 lemon, juiced (optional)"
7,https://www.allrecipes.com/recipe/231278/baked-pancakes/,"1 tablespoon confectioners' sugar, or to taste (optional)"
0,https://www.allrecipes.com/recipe/80533/oatmeal-and-applesauce-pancakes/,1 cup all-purpose flour
1,https://www.allrecipes.com/recipe/80533/oatmeal-and-applesauce-pancakes/,1/3 cup quick cooking oats
2,https://www.allrecipes.com/recipe/80533/oatmeal-and-applesauce-pancakes/,1 teaspoon baking powder
3,https://www.allrecipes.com/recipe/80533/oatmeal-and-applesauce-pancakes/,1/4 teaspoon baking soda
4,https://www.allrecipes.com/recipe/80533/oatmeal-and-applesauce-pancakes/,1/2 teaspoon cinnamon
5,https://www.allrecipes.com/recipe/80533/oatmeal-and-applesauce-pancakes/,3/4 cup unsweetened applesauce
6,https://www.allrecipes.com/recipe/80533/oatmeal-and-applesauce-pancakes/,1/2 cup fat free sour cream
7,https://www.allrecipes.com/recipe/80533/oatmeal-and-applesauce-pancakes/,"1 egg, lightly beaten"
8,https://www.allrecipes.com/recipe/80533/oatmeal-and-applesauce-pancakes/,1 teaspoon vanilla extract
9,https://www.allrecipes.com/recipe/80533/oatmeal-and-applesauce-pancakes/,1/3 cup milk
0,https://www.allrecipes.com/recipe/6686/banana-wheat-bread/,2 cups whole wheat flour
1,https://www.allrecipes.com/recipe/6686/banana-wheat-bread/,1/4 cup wheat germ
2,https://www.allrecipes.com/recipe/6686/banana-wheat-bread/,1 teaspoon salt
3,https://www.allrecipes.com/recipe/6686/banana-wheat-bread/,1 teaspoon baking soda
4,https://www.allrecipes.com/recipe/6686/banana-wheat-bread/,1 1/2 cups mashed bananas
5,https://www.allrecipes.com/recipe/6686/banana-wheat-bread/,1/4 cup vegetable oil
6,https://www.allrecipes.com/recipe/6686/banana-wheat-bread/,1/2 cup honey
7,https://www.allrecipes.com/recipe/6686/banana-wheat-bread/,2 eggs
8,https://www.allrecipes.com/recipe/6686/banana-wheat-bread/,1 teaspoon vanilla extract
9,https://www.allrecipes.com/recipe/6686/banana-wheat-bread/,1/2 cup chopped pecans
0,https://www.allrecipes.com/recipe/21004/fried-egg-sandwich/,2 teaspoons butter
1,https://www.allrecipes.com/recipe/21004/fried-egg-sandwich/,4 eggs
2,https://www.allrecipes.com/recipe/21004/fried-egg-sandwich/,4 slices processed American cheese
3,https://www.allrecipes.com/recipe/21004/fried-egg-sandwich/,8 slices toasted white bread
4,https://www.allrecipes.com/recipe/21004/fried-egg-sandwich/,salt and pepper to taste
5,https://www.allrecipes.com/recipe/21004/fried-egg-sandwich/,2 tablespoons mayonnaise
6,https://www.allrecipes.com/recipe/21004/fried-egg-sandwich/,2 tablespoons ketchup
0,https://www.allrecipes.com/recipe/18028/potato-pancakes-ii/,2 cups mashed potatoes
1,https://www.allrecipes.com/recipe/18028/potato-pancakes-ii/,"1 egg, beaten"
2,https://www.allrecipes.com/recipe/18028/potato-pancakes-ii/,1 teaspoon salt
3,https://www.allrecipes.com/recipe/18028/potato-pancakes-ii/,1/4 cup shredded Cheddar cheese
4,https://www.allrecipes.com/recipe/18028/potato-pancakes-ii/,1 tablespoon butter
0,https://www.allrecipes.com/recipe/52581/easy-swedish-pancakes/,4 eggs
1,https://www.allrecipes.com/recipe/52581/easy-swedish-pancakes/,2 cups milk
2,https://www.allrecipes.com/recipe/52581/easy-swedish-pancakes/,1/2 cup all-purpose flour
3,https://www.allrecipes.com/recipe/52581/easy-swedish-pancakes/,1 tablespoon sugar
4,https://www.allrecipes.com/recipe/52581/easy-swedish-pancakes/,1 pinch salt
5,https://www.allrecipes.com/recipe/52581/easy-swedish-pancakes/,2 tablespoons melted butter
0,https://www.allrecipes.com/recipe/214012/grandmas-gingerbread-pancakes/,1 1/2 cups all-purpose flour
1,https://www.allrecipes.com/recipe/214012/grandmas-gingerbread-pancakes/,1 teaspoon baking powder
2,https://www.allrecipes.com/recipe/214012/grandmas-gingerbread-pancakes/,1/4 teaspoon baking soda
3,https://www.allrecipes.com/recipe/214012/grandmas-gingerbread-pancakes/,1/4 teaspoon salt
4,https://www.allrecipes.com/recipe/214012/grandmas-gingerbread-pancakes/,1/2 teaspoon ground dried ginger
5,https://www.allrecipes.com/recipe/214012/grandmas-gingerbread-pancakes/,1 teaspoon ground cinnamon
6,https://www.allrecipes.com/recipe/214012/grandmas-gingerbread-pancakes/,1 egg
7,https://www.allrecipes.com/recipe/214012/grandmas-gingerbread-pancakes/,1/2 teaspoon vanilla extract
8,https://www.allrecipes.com/recipe/214012/grandmas-gingerbread-pancakes/,1/4 cup molasses
9,https://www.allrecipes.com/recipe/214012/grandmas-gingerbread-pancakes/,1 1/2 cups water
0,https://www.allrecipes.com/recipe/17487/oven-pancakes/,3 tablespoons white sugar
1,https://www.allrecipes.com/recipe/17487/oven-pancakes/,1/2 teaspoon ground cinnamon
2,https://www.allrecipes.com/recipe/17487/oven-pancakes/,1/3 cup butter
3,https://www.allrecipes.com/recipe/17487/oven-pancakes/,4 eggs
4,https://www.allrecipes.com/recipe/17487/oven-pancakes/,1 cup milk
5,https://www.allrecipes.com/recipe/17487/oven-pancakes/,1 cup all-purpose flour
6,https://www.allrecipes.com/recipe/17487/oven-pancakes/,1 tablespoon confectioners' sugar
